employee_id,age,gender,department,job_role,education_level,monthly_salary,years_at_company,years_since_promotion,num_projects,avg_weekly_hours,overtime,satisfaction_score,performance_rating,work_life_balance,distance_from_home,marital_status,attrition
EMP-1719,33,Male,Marketing,Team Lead,Master's,79872.48,7,7,1,57.2,Yes,1.0,2,2,24,Married,No
EMP-1720,28,Male,Sales,Analyst,Master's,51322.8,13,4,9,50.3,No,1.6,3,2,1,Married,No
EMP-1721,35,Other,Marketing,Associate,Bachelor's,40502.06,10,10,7,36.9,No,1.6,3,2,43,Single,Yes
EMP-1722,45,Male,Finance,Team Lead,Bachelor's,62590.92,2,2,2,49.6,No,5.0,4,4,37,Married,No
EMP-1723,22,Female,Sales,Director,Bachelor's,122271.64,10,2,7,37.6,No,1.6,4,2,18,Married,No
EMP-1724,24,Female,Finance,Associate,Master's,46860.48,11,2,6,58.7,Yes,1.0,5,1,44,Single,No
EMP-1725,29,Other,Sales,Associate,Master's,42153.64,6,6,1,51.2,Yes,2.9,3,1,46,Married,No
EMP-1726,48,Male,Sales,Associate,High School,30671.32,0,0,3,48.9,Yes,3.3,4,1,48,Married,No
EMP-1727,38,Female,HR,Senior Engineer,Bachelor's,61850.15,3,2,4,39.9,No,3.1,1,5,46,Married,No
EMP-1728,42,Female,Sales,Team Lead,Bachelor's,65865.73,2,0,3,47.9,No,4.9,3,4,14,Single,Yes
EMP-1729,27,Male,Operations,Manager,Master's,97101.97,12,1,6,43.6,No,1.2,4,2,28,Married,No
EMP-1730,27,Female,HR,Manager,Bachelor's,81038.88,0,0,7,51.9,Yes,2.5,3,1,9,Single,No
EMP-1731,40,Male,Sales,Associate,Bachelor's,33514.65,1,1,2,50.1,Yes,2.7,4,1,35,Single,No
EMP-1732,36,Female,Sales,Analyst,Master's,62749.09,9,1,2,47.5,No,2.3,4,1,25,Married,No
EMP-1733,40,Female,HR,Team Lead,Bachelor's,63719.88,5,1,7,41.3,No,4.6,2,2,44,Single,No
EMP-1734,34,Male,Sales,Executive,Master's,127609.67,0,0,5,48.1,Yes,1.8,5,1,46,Single,No
EMP-1735,38,Male,Marketing,Analyst,Bachelor's,52861.13,5,3,3,46.5,Yes,1.0,1,3,16,Married,No
EMP-1736,37,Male,Sales,Manager,Bachelor's,96455.27,7,6,3,56.3,Yes,1.0,5,1,16,Married,No
EMP-1737,42,Male,Sales,Associate,Master's,44499.94,11,3,1,57.4,Yes,1.0,4,1,2,Divorced,Yes
EMP-1738,42,Female,Marketing,Senior Engineer,Bachelor's,100417.26,17,7,9,54.0,Yes,3.2,1,1,26,Divorced,No
EMP-1739,23,Male,Engineering,Senior Engineer,Bachelor's,81356.75,0,0,9,43.0,No,2.0,3,5,20,Married,No
EMP-1740,22,Male,Marketing,Team Lead,PhD,69387.25,3,2,6,36.0,No,4.6,3,5,50,Divorced,No
EMP-1741,44,Female,HR,Associate,Master's,34873.4,6,4,4,58.1,Yes,1.0,4,1,41,Divorced,No
EMP-1742,46,Female,Sales,Manager,Master's,101829.73,4,3,3,59.8,Yes,3.8,3,1,23,Married,No
EMP-1743,28,Female,Marketing,Team Lead,Bachelor's,66337.22,8,2,4,38.2,No,4.3,4,2,29,Married,No
EMP-1744,22,Other,Finance,Manager,High School,103926.91,27,6,10,52.1,No,1.5,3,2,32,Single,No
EMP-1745,37,Male,Finance,Senior Engineer,Bachelor's,93395.61,29,0,1,45.6,No,1.3,5,3,46,Married,No
EMP-1746,43,Female,Sales,Executive,PhD,150000.0,5,4,9,38.7,No,4.2,3,2,50,Married,No
EMP-1747,50,Male,Sales,Executive,Master's,150000.0,6,5,4,60.0,Yes,1.0,4,2,21,Single,No
EMP-1748,40,Female,Marketing,Associate,Bachelor's,38455.59,12,8,3,58.3,Yes,1.5,4,1,19,Single,No
EMP-1749,33,Other,HR,Team Lead,PhD,63558.68,0,0,9,59.6,Yes,3.5,3,2,36,Divorced,No
EMP-1750,29,Female,Marketing,Manager,Bachelor's,91837.6,1,0,10,38.6,No,4.6,2,4,14,Married,No
EMP-1751,36,Female,HR,Manager,Master's,93218.69,1,1,10,47.3,No,4.1,4,1,8,Single,No
EMP-1752,34,Female,Finance,Manager,Bachelor's,102011.27,9,4,3,57.4,Yes,3.7,4,2,15,Single,No
EMP-1753,28,Male,Engineering,Manager,Bachelor's,86118.25,17,0,6,51.9,Yes,2.1,4,2,16,Married,No
EMP-1754,52,Female,HR,Associate,PhD,40940.27,3,2,3,45.9,Yes,3.0,3,4,31,Married,No
EMP-1755,50,Female,Engineering,Analyst,Master's,45925.82,1,1,2,47.9,Yes,1.7,5,4,37,Married,No
EMP-1756,45,Other,Sales,Associate,Bachelor's,36074.02,6,2,4,36.0,No,4.1,5,1,9,Married,No
EMP-1757,29,Male,Marketing,Associate,Bachelor's,36022.43,1,1,1,50.3,Yes,3.0,4,1,3,Single,No
EMP-1758,43,Male,Sales,Associate,Master's,39289.38,4,2,2,56.5,No,3.3,1,1,9,Single,No
EMP-1759,41,Female,Sales,Associate,High School,30494.15,1,0,6,35.1,No,5.0,2,3,46,Married,Yes
EMP-1760,40,Male,Operations,Manager,Master's,95497.54,4,3,7,39.0,Yes,2.4,5,3,14,Married,No
EMP-1761,46,Male,Finance,Associate,Master's,33398.35,4,1,3,47.9,Yes,2.6,4,3,27,Married,No
EMP-1762,41,Male,HR,Associate,Bachelor's,32902.16,5,0,6,49.0,Yes,1.9,4,1,28,Married,No
EMP-1763,42,Female,Operations,Manager,Bachelor's,96643.04,5,1,8,43.6,No,2.0,5,2,14,Married,Yes
EMP-1764,41,Male,Sales,Senior Engineer,Bachelor's,70666.58,2,2,9,35.7,Yes,1.4,1,1,43,Married,No
EMP-1765,39,Male,Finance,Director,PhD,150000.0,12,6,6,53.6,No,4.9,4,1,4,Married,No
EMP-1766,22,Male,Engineering,Associate,Bachelor's,35709.34,1,0,3,41.1,No,2.6,4,2,27,Married,No
EMP-1767,37,Female,Engineering,Executive,Master's,150000.0,0,0,8,51.1,Yes,2.7,4,1,21,Married,No
EMP-1768,32,Female,Sales,Manager,Bachelor's,88508.61,3,1,2,49.0,No,3.3,4,1,40,Married,No
EMP-1769,26,Male,Engineering,Executive,Master's,138977.19,0,0,2,45.8,No,4.6,3,2,10,Divorced,No
EMP-1770,49,Male,HR,Executive,Bachelor's,132359.89,1,1,4,49.8,No,4.0,2,5,48,Married,No
EMP-1771,50,Female,Engineering,Analyst,High School,42679.97,1,1,4,52.4,Yes,1.0,5,1,40,Single,No
EMP-1772,47,Male,Marketing,Executive,Master's,119512.93,0,0,2,49.3,No,2.4,4,5,38,Single,Yes
EMP-1773,38,Female,Engineering,Team Lead,Master's,81275.2,8,6,1,48.9,Yes,2.4,3,1,25,Married,No
EMP-1774,47,Male,Engineering,Team Lead,Bachelor's,59821.8,2,1,10,45.9,Yes,1.0,5,3,33,Married,No
EMP-1775,36,Other,Operations,Director,Bachelor's,133819.86,15,10,7,45.8,No,3.0,3,1,11,Married,No
EMP-1776,38,Male,Marketing,Associate,PhD,41664.52,5,3,8,47.3,Yes,1.4,3,1,1,Married,Yes
EMP-1777,27,Female,Operations,Analyst,Bachelor's,51096.65,11,4,1,46.3,Yes,1.0,5,4,38,Single,No
EMP-1778,39,Male,Sales,Manager,Bachelor's,79367.21,5,1,8,46.0,Yes,3.8,4,3,23,Married,No
EMP-1779,36,Other,Engineering,Team Lead,Bachelor's,63989.89,3,0,4,40.3,Yes,3.9,5,2,18,Married,No
EMP-1780,26,Other,HR,Director,Bachelor's,122144.23,4,3,8,53.1,Yes,2.6,5,2,14,Married,Yes
EMP-1781,36,Female,HR,Director,Master's,103384.46,2,2,5,38.3,No,1.8,4,4,32,Married,Yes
EMP-1782,35,Male,Engineering,Team Lead,Master's,61792.78,3,2,3,57.7,Yes,4.1,3,2,26,Single,Yes
EMP-1783,50,Male,Operations,Executive,Bachelor's,143582.24,1,0,3,50.6,No,3.5,4,2,34,Married,No
EMP-1784,43,Female,Marketing,Analyst,Master's,53769.16,4,0,2,36.2,Yes,3.5,4,2,48,Married,No
EMP-1785,36,Female,Marketing,Senior Engineer,Bachelor's,79797.59,6,4,9,51.5,No,1.2,4,1,42,Divorced,No
EMP-1786,38,Male,Sales,Associate,Master's,36588.07,5,1,5,44.0,No,1.7,4,5,17,Married,No
EMP-1787,36,Male,Marketing,Manager,High School,81672.49,2,1,8,58.2,Yes,2.3,1,1,13,Single,No
EMP-1788,34,Male,Engineering,Senior Engineer,Bachelor's,65588.7,1,0,9,58.4,Yes,3.5,1,1,9,Married,No
EMP-1789,27,Female,Operations,Team Lead,Master's,71149.6,6,6,2,56.1,No,1.7,4,1,29,Married,Yes
EMP-1790,35,Female,Sales,Analyst,Bachelor's,45902.33,11,10,4,49.2,Yes,1.1,4,3,42,Married,No
EMP-1791,30,Female,Engineering,Senior Engineer,High School,65119.95,1,0,2,58.0,Yes,1.9,3,2,13,Married,No
EMP-1792,26,Female,Engineering,Manager,Bachelor's,77970.4,2,0,1,51.2,No,5.0,3,4,50,Single,No
EMP-1793,40,Male,Marketing,Team Lead,Master's,73140.26,3,3,10,56.9,Yes,3.5,3,3,22,Single,No
EMP-1794,39,Male,Operations,Associate,Bachelor's,38752.99,9,0,7,39.0,Yes,3.7,4,4,40,Single,No
EMP-1795,22,Male,Operations,Manager,Master's,89756.99,3,2,5,57.6,Yes,2.5,2,2,15,Single,Yes
EMP-1796,35,Female,Marketing,Analyst,Master's,56100.76,5,0,3,51.5,Yes,3.5,4,3,7,Divorced,No
EMP-1797,44,Male,Operations,Associate,Master's,33744.5,1,0,6,42.6,No,3.0,4,1,26,Married,No
EMP-1798,44,Male,Marketing,Analyst,Bachelor's,44533.94,1,0,6,59.9,Yes,1.0,3,1,28,Single,No
EMP-1799,44,Male,Sales,Manager,Master's,94558.48,7,1,3,52.2,No,3.8,4,2,24,Married,No
EMP-1800,36,Male,Marketing,Team Lead,Bachelor's,71784.25,8,3,1,57.7,Yes,1.9,5,2,21,Married,Yes
EMP-1801,29,Female,Engineering,Manager,PhD,105594.42,2,0,5,35.1,No,2.9,3,2,33,Married,No
EMP-1802,27,Male,Engineering,Associate,Master's,46904.57,12,8,6,48.8,Yes,1.0,2,1,32,Single,No
EMP-1803,39,Male,Sales,Manager,High School,75497.91,0,0,8,52.8,Yes,3.1,2,3,8,Married,No
EMP-1804,39,Female,Engineering,Team Lead,Master's,51884.53,2,1,4,35.3,No,4.3,4,4,34,Single,No
EMP-1805,46,Male,Operations,Executive,Bachelor's,129361.78,1,0,1,54.1,Yes,1.5,5,2,17,Married,No
EMP-1806,45,Male,Operations,Analyst,Bachelor's,50252.36,1,0,9,51.3,Yes,4.2,4,1,41,Single,No
EMP-1807,35,Male,Sales,Associate,Bachelor's,32142.01,0,0,5,41.9,No,2.5,5,3,25,Married,No
EMP-1808,26,Female,Marketing,Analyst,Master's,45513.06,8,7,8,52.2,Yes,1.0,4,1,13,Married,No
EMP-1809,33,Male,Sales,Manager,Master's,101626.36,6,5,1,38.3,No,1.7,3,4,10,Single,No
EMP-1810,38,Female,Engineering,Manager,Master's,97993.02,3,0,1,55.6,Yes,2.0,3,3,49,Single,No
EMP-1811,34,Other,Sales,Associate,Bachelor's,32945.01,4,3,1,56.7,Yes,1.0,4,1,36,Divorced,No
EMP-1812,31,Female,Engineering,Associate,Master's,36877.38,3,1,8,47.1,No,3.9,4,5,11,Married,No
EMP-1813,38,Male,Sales,Director,Master's,123611.88,7,6,3,47.7,Yes,2.8,4,3,26,Married,No
EMP-1814,32,Female,Engineering,Senior Engineer,Master's,82479.75,1,1,8,45.1,Yes,2.5,4,2,7,Single,No
EMP-1815,31,Male,Engineering,Senior Engineer,Bachelor's,71823.75,0,0,10,43.6,Yes,4.1,3,4,42,Single,No
EMP-1816,38,Male,Engineering,Senior Engineer,Bachelor's,76501.48,12,7,7,56.8,Yes,3.8,3,1,42,Married,No
EMP-1817,33,Female,Operations,Analyst,Master's,50121.7,3,2,10,42.6,No,2.8,4,4,41,Divorced,Yes
EMP-1818,38,Male,Engineering,Associate,Bachelor's,38054.4,15,2,10,45.1,Yes,1.0,4,1,24,Single,Yes
EMP-1819,38,Male,Sales,Manager,Bachelor's,122550.19,22,9,8,42.5,No,1.9,4,4,9,Married,No
EMP-1820,27,Male,HR,Associate,Bachelor's,43315.22,15,7,9,51.4,Yes,2.4,3,1,25,Married,No
EMP-1821,32,Male,Sales,Analyst,Bachelor's,46837.29,5,1,7,55.4,Yes,1.4,5,2,26,Single,No
EMP-1822,48,Male,HR,Associate,High School,30194.55,0,0,3,39.1,No,3.7,3,1,16,Single,Yes
EMP-1823,27,Female,Engineering,Analyst,High School,59460.62,25,2,2,41.4,No,3.7,3,2,19,Single,No
EMP-1824,22,Other,Marketing,Associate,Master's,37630.0,4,2,4,37.6,No,3.4,4,5,3,Married,No
EMP-1825,22,Male,HR,Manager,PhD,106517.93,2,1,5,39.0,No,1.6,5,4,27,Married,No
EMP-1826,36,Female,Marketing,Manager,Bachelor's,100553.32,6,4,4,45.2,Yes,1.1,5,2,10,Married,No
EMP-1827,36,Male,HR,Director,Bachelor's,108850.64,2,1,2,54.4,Yes,1.7,2,1,43,Single,Yes
EMP-1828,35,Male,Sales,Associate,Master's,41963.12,2,0,6,48.5,Yes,3.3,3,1,39,Married,Yes
EMP-1829,46,Male,Sales,Team Lead,Bachelor's,74099.94,7,3,5,36.3,No,3.7,4,1,31,Married,No
EMP-1830,22,Male,Engineering,Senior Engineer,PhD,87472.96,1,1,10,50.6,Yes,2.7,4,2,12,Married,No
EMP-1831,39,Male,HR,Analyst,Master's,49767.53,5,4,10,54.9,Yes,2.8,4,1,34,Married,No
EMP-1832,48,Male,Engineering,Associate,Bachelor's,35640.73,4,1,7,44.8,No,3.0,1,1,50,Single,No
EMP-1833,27,Male,Sales,Team Lead,Bachelor's,63765.36,5,4,9,41.1,No,1.2,4,3,32,Married,No
EMP-1834,33,Female,Marketing,Analyst,Bachelor's,44918.29,6,0,4,54.1,No,1.8,1,1,40,Married,No
EMP-1835,30,Male,Engineering,Analyst,Master's,50794.6,1,1,10,35.6,No,1.6,3,5,46,Married,No
EMP-1836,29,Male,Engineering,Team Lead,Bachelor's,63044.87,9,7,10,55.4,No,1.3,4,1,43,Single,No
EMP-1837,33,Male,Marketing,Director,Master's,130759.86,8,0,2,55.1,Yes,1.0,2,1,9,Married,No
EMP-1838,47,Female,Sales,Manager,Master's,88971.96,1,1,8,57.2,Yes,2.7,4,1,44,Married,No
EMP-1839,51,Male,Finance,Analyst,Master's,51736.46,14,5,5,37.2,No,1.5,4,1,39,Married,No
EMP-1840,33,Female,Operations,Team Lead,Master's,83024.7,13,9,3,37.7,No,1.4,3,3,36,Divorced,Yes
EMP-1841,51,Male,Operations,Associate,Bachelor's,42116.34,20,2,5,56.8,Yes,1.0,3,1,12,Married,Yes
EMP-1842,36,Male,Sales,Associate,Bachelor's,38614.68,4,4,10,46.9,Yes,1.1,5,3,24,Single,Yes
EMP-1843,50,Other,Engineering,Manager,Master's,88238.5,0,0,10,44.8,Yes,1.0,4,4,46,Married,No
EMP-1844,35,Male,Marketing,Team Lead,Bachelor's,65555.93,8,7,4,49.3,No,1.1,5,3,46,Married,No
EMP-1845,37,Male,Marketing,Analyst,High School,42114.34,9,2,5,36.5,Yes,1.0,3,1,6,Divorced,No
EMP-1846,39,Male,Marketing,Team Lead,Bachelor's,61599.23,1,0,6,51.1,Yes,3.7,4,3,22,Single,No
EMP-1847,60,Other,Sales,Team Lead,Bachelor's,63448.47,3,2,8,58.6,Yes,1.0,5,3,31,Single,No
EMP-1848,43,Female,Engineering,Team Lead,Master's,70965.28,1,0,5,51.9,Yes,1.0,2,3,5,Married,Yes
EMP-1849,30,Female,Engineering,Senior Engineer,Bachelor's,74039.85,2,2,4,46.6,No,3.0,3,5,13,Single,No
EMP-1850,44,Other,Engineering,Analyst,Master's,61924.91,7,1,10,59.0,Yes,1.0,5,3,30,Married,No
EMP-1851,33,Male,Engineering,Senior Engineer,PhD,99407.87,9,2,4,52.2,Yes,2.4,3,2,33,Married,No
EMP-1852,32,Other,Operations,Associate,Bachelor's,30850.67,1,1,3,36.4,No,2.6,3,5,6,Single,No
EMP-1853,43,Male,Engineering,Analyst,Master's,51126.64,11,5,4,51.8,Yes,4.0,5,1,22,Married,No
EMP-1854,36,Female,Marketing,Associate,High School,33160.52,4,0,4,36.5,Yes,4.1,2,4,33,Divorced,No
EMP-1855,38,Male,Operations,Associate,Bachelor's,34403.68,9,9,6,42.7,No,3.9,4,1,50,Married,No
EMP-1856,36,Male,Sales,Associate,Bachelor's,35607.5,2,0,7,50.4,Yes,1.0,4,3,50,Married,Yes
EMP-1857,39,Other,HR,Executive,Bachelor's,143579.82,1,0,2,40.4,No,2.9,4,2,16,Single,No
EMP-1858,39,Male,Marketing,Team Lead,Bachelor's,72745.74,8,4,9,36.0,No,2.2,3,2,34,Single,No
EMP-1859,22,Other,Sales,Analyst,Bachelor's,41554.57,1,1,3,50.4,Yes,3.3,1,2,28,Divorced,No
EMP-1860,41,Male,Sales,Senior Engineer,Bachelor's,80225.5,3,0,2,42.1,No,1.1,4,1,11,Married,No
EMP-1861,28,Female,Finance,Analyst,High School,41032.29,0,0,7,48.3,Yes,3.1,4,4,26,Married,No
EMP-1862,24,Other,Marketing,Associate,Master's,34763.07,1,0,3,41.5,No,2.3,3,4,7,Divorced,No
EMP-1863,36,Male,Finance,Senior Engineer,High School,72834.21,9,9,8,52.2,Yes,2.2,3,1,7,Single,No
EMP-1864,37,Other,Operations,Analyst,Master's,51304.01,2,2,10,57.4,Yes,1.7,4,3,18,Married,No
EMP-1865,30,Female,Sales,Associate,PhD,41328.79,8,1,7,37.2,No,2.5,2,1,14,Single,No
EMP-1866,43,Female,Marketing,Associate,Master's,41293.68,8,5,8,54.7,Yes,2.9,4,3,8,Single,No
EMP-1867,25,Male,Marketing,Manager,Master's,112457.33,8,7,5,38.9,Yes,2.3,5,4,3,Married,No
EMP-1868,33,Female,Marketing,Manager,Master's,105665.91,6,4,4,43.2,No,2.0,3,4,29,Married,No
EMP-1869,31,Female,Marketing,Associate,Master's,36779.66,1,1,7,43.9,No,1.2,5,4,1,Divorced,No
EMP-1870,36,Male,Marketing,Associate,PhD,42114.36,4,3,4,40.2,Yes,3.3,4,4,40,Married,No
EMP-1871,38,Male,Operations,Analyst,PhD,54240.21,6,3,9,36.9,No,3.0,4,5,4,Married,No
EMP-1872,28,Male,Sales,Manager,Bachelor's,92191.91,11,0,5,54.2,Yes,2.6,5,2,33,Married,No
EMP-1873,42,Female,Marketing,Analyst,Master's,46517.37,7,5,5,54.8,Yes,2.1,3,1,8,Married,No
EMP-1874,37,Male,Engineering,Associate,Master's,41129.98,8,5,7,59.9,No,3.5,5,3,31,Divorced,Yes
EMP-1875,22,Female,HR,Team Lead,High School,64093.31,7,6,2,58.4,No,3.5,2,1,8,Married,No
EMP-1876,22,Other,Finance,Manager,Bachelor's,83262.92,1,1,6,45.9,No,1.1,3,1,22,Married,No
EMP-1877,36,Male,Finance,Team Lead,Master's,63208.76,2,1,8,38.3,No,3.1,4,1,33,Single,No
EMP-1878,34,Male,Sales,Associate,Master's,37819.02,3,3,8,35.3,No,3.0,2,3,9,Single,No
EMP-1879,35,Female,HR,Analyst,Bachelor's,50915.55,3,0,3,48.3,Yes,1.0,4,4,7,Divorced,No
EMP-1880,36,Male,Sales,Analyst,Bachelor's,49283.14,3,3,1,56.5,No,4.0,3,1,32,Married,Yes
EMP-1881,38,Female,Engineering,Analyst,Bachelor's,44554.69,1,0,2,41.7,No,1.9,3,1,33,Married,No
EMP-1882,44,Female,Engineering,Team Lead,Master's,87179.84,9,6,9,40.0,No,1.2,4,1,21,Single,No
EMP-1883,27,Female,Operations,Executive,PhD,150000.0,2,2,3,46.0,Yes,3.1,2,1,7,Married,No
EMP-1884,27,Male,Sales,Analyst,Master's,47540.94,2,1,1,57.3,Yes,3.6,3,1,16,Married,No
EMP-1885,27,Female,Operations,Analyst,Bachelor's,44428.52,2,2,6,46.3,Yes,1.2,3,4,11,Single,No
EMP-1886,38,Female,Engineering,Manager,Bachelor's,94912.83,6,3,9,53.1,Yes,2.9,5,1,33,Married,No
EMP-1887,46,Male,Marketing,Associate,Master's,35873.43,5,0,3,46.6,Yes,1.0,4,4,16,Married,No
EMP-1888,33,Female,HR,Associate,Master's,40175.55,3,2,1,44.3,No,3.9,4,5,19,Married,No
EMP-1889,22,Female,Marketing,Senior Engineer,Bachelor's,79648.84,7,2,2,46.0,No,2.9,4,1,14,Single,No
EMP-1890,22,Female,Marketing,Executive,Bachelor's,142041.11,3,2,2,54.2,Yes,2.8,4,1,9,Married,No
EMP-1891,29,Male,Marketing,Senior Engineer,Bachelor's,79462.9,11,4,3,53.9,Yes,1.3,3,3,41,Single,No
EMP-1892,32,Male,Operations,Associate,Master's,42332.92,17,0,2,45.8,Yes,1.8,2,3,25,Married,No
EMP-1893,33,Male,HR,Associate,Master's,31190.32,2,1,7,41.7,No,4.4,4,1,29,Married,No
EMP-1894,36,Male,Engineering,Analyst,Bachelor's,53656.81,6,0,3,38.5,No,1.2,3,1,15,Married,No
EMP-1895,34,Male,Engineering,Director,PhD,150000.0,11,3,6,35.0,Yes,1.2,5,2,5,Single,Yes
EMP-1896,44,Other,Marketing,Analyst,Master's,52862.06,3,2,5,37.8,No,2.6,3,5,37,Divorced,No
EMP-1897,31,Male,Sales,Associate,PhD,44897.19,8,7,7,39.1,No,3.4,4,5,37,Single,No
EMP-1898,29,Female,HR,Associate,Bachelor's,27724.34,2,0,7,52.2,Yes,1.0,3,1,3,Married,No
EMP-1899,40,Male,HR,Team Lead,Bachelor's,59423.58,3,1,6,55.4,No,3.3,4,2,45,Divorced,No
EMP-1900,24,Male,Sales,Team Lead,PhD,71085.75,1,0,9,53.4,Yes,1.4,5,1,43,Married,No
EMP-1901,39,Male,Finance,Associate,PhD,36160.59,1,1,2,53.1,Yes,2.5,3,1,43,Married,Yes
EMP-1902,37,Male,Marketing,Analyst,PhD,47652.25,4,0,6,59.9,Yes,3.8,1,2,24,Married,Yes
EMP-1903,35,Female,Marketing,Team Lead,Master's,60839.52,0,0,4,59.1,No,2.8,4,1,35,Married,No
EMP-1904,49,Other,Marketing,Associate,Bachelor's,34123.63,2,1,6,41.7,No,3.2,2,3,1,Married,No
EMP-1905,31,Female,Operations,Associate,Bachelor's,34621.28,3,3,2,38.6,No,2.9,2,4,30,Married,No
EMP-1906,52,Male,HR,Analyst,Bachelor's,53565.74,9,0,4,38.8,No,1.5,4,3,7,Single,No
EMP-1907,34,Female,Operations,Team Lead,PhD,83301.39,0,0,10,57.4,No,4.2,2,4,46,Married,No
EMP-1908,26,Male,Engineering,Analyst,Bachelor's,46413.88,0,0,9,37.6,No,4.5,2,4,48,Single,No
EMP-1909,37,Other,Marketing,Senior Engineer,Master's,93054.53,14,10,5,43.5,No,4.2,3,4,8,Divorced,No
EMP-1910,27,Female,Marketing,Associate,PhD,47963.3,5,3,2,48.3,No,4.8,3,5,27,Single,No
EMP-1911,30,Male,Sales,Analyst,PhD,47463.01,3,2,7,50.3,Yes,1.9,5,1,30,Single,Yes
EMP-1912,39,Male,Engineering,Team Lead,PhD,62291.42,3,2,4,49.9,No,3.6,3,2,39,Divorced,Yes
EMP-1913,40,Male,HR,Manager,Master's,86124.06,2,2,4,54.7,Yes,1.0,3,1,25,Single,No
EMP-1914,31,Male,Sales,Associate,Bachelor's,35671.34,1,1,1,49.3,No,4.9,4,5,45,Married,No
EMP-1915,44,Other,Operations,Team Lead,PhD,81159.86,8,7,3,56.3,Yes,2.1,4,3,18,Married,Yes
EMP-1916,45,Female,Sales,Associate,Bachelor's,35875.36,13,3,3,37.1,No,2.0,3,2,17,Single,No
EMP-1917,47,Other,Engineering,Analyst,Bachelor's,44548.67,5,1,1,56.5,Yes,3.7,4,1,37,Single,No
EMP-1918,40,Male,HR,Team Lead,PhD,75990.48,12,7,6,49.8,Yes,2.8,4,1,28,Married,Yes
EMP-1919,47,Female,Sales,Manager,Master's,84708.89,3,0,10,40.6,No,4.8,3,1,5,Single,No
EMP-1920,22,Male,Engineering,Analyst,Bachelor's,50201.62,1,0,2,59.4,Yes,3.0,2,1,33,Single,Yes
EMP-1921,33,Female,HR,Associate,Bachelor's,37025.21,9,2,1,58.5,Yes,3.3,4,1,14,Single,No
EMP-1922,29,Male,HR,Manager,Bachelor's,94179.24,0,0,2,56.1,No,3.2,3,1,43,Married,No
EMP-1923,37,Male,Engineering,Analyst,PhD,52644.32,6,1,6,57.8,Yes,2.2,3,1,42,Married,No
EMP-1924,31,Female,HR,Executive,Master's,150000.0,4,0,9,44.6,No,4.0,4,2,22,Single,No
EMP-1925,35,Male,HR,Manager,Bachelor's,86518.71,2,2,4,40.7,No,1.4,3,4,43,Married,No
EMP-1926,51,Male,Finance,Director,Master's,134224.97,3,2,2,39.6,No,1.2,3,5,48,Married,No
EMP-1927,35,Female,Sales,Analyst,Master's,63670.71,20,2,1,56.8,No,4.9,3,4,37,Single,No
EMP-1928,39,Male,Engineering,Associate,PhD,45228.97,5,1,7,55.7,Yes,3.3,5,1,31,Married,No
EMP-1929,34,Other,Operations,Associate,Bachelor's,39632.54,10,10,4,59.5,No,4.8,4,2,47,Divorced,Yes
EMP-1930,37,Female,HR,Analyst,Master's,44466.66,1,1,4,56.2,Yes,1.0,3,3,44,Married,No
EMP-1931,36,Female,Engineering,Senior Engineer,Bachelor's,82503.33,6,0,3,50.8,Yes,1.0,3,1,24,Married,Yes
EMP-1932,40,Female,Finance,Analyst,Bachelor's,46255.32,4,3,9,38.6,No,4.6,5,1,5,Married,No
EMP-1933,45,Female,Engineering,Director,Bachelor's,104712.34,1,0,4,39.1,No,1.4,4,5,31,Single,No
EMP-1934,49,Female,Finance,Team Lead,Bachelor's,65774.62,2,1,8,46.8,Yes,2.1,4,3,24,Married,No
EMP-1935,38,Female,Marketing,Manager,Master's,119827.67,16,6,8,54.2,Yes,1.5,2,2,19,Divorced,No
EMP-1936,41,Female,Operations,Team Lead,Bachelor's,61649.12,4,4,1,39.3,No,4.5,2,1,9,Divorced,No
EMP-1937,27,Male,Operations,Team Lead,Bachelor's,65859.66,8,5,3,57.9,Yes,2.0,3,1,36,Single,No
EMP-1938,35,Male,Engineering,Manager,Bachelor's,74445.18,1,1,9,52.1,Yes,1.6,4,1,46,Married,No
EMP-1939,44,Female,Finance,Senior Engineer,Bachelor's,68518.2,8,7,9,42.8,No,3.1,5,5,30,Single,No
EMP-1940,43,Male,Sales,Manager,Master's,93550.7,4,3,5,57.1,Yes,1.0,3,1,12,Married,No
EMP-1941,38,Male,Marketing,Team Lead,Bachelor's,74948.58,11,8,2,50.0,Yes,3.1,4,1,1,Married,No
EMP-1942,43,Male,HR,Analyst,Bachelor's,43241.57,2,2,3,53.3,No,3.5,5,3,36,Married,No
EMP-1943,40,Female,Engineering,Executive,PhD,150000.0,3,1,10,44.6,No,3.4,5,1,8,Single,No
EMP-1944,46,Male,Engineering,Senior Engineer,Bachelor's,80876.02,10,10,7,44.8,No,2.8,3,4,4,Divorced,No
EMP-1945,38,Female,Engineering,Analyst,Master's,51478.66,6,6,1,35.3,No,2.2,3,1,10,Single,No
EMP-1946,33,Female,Engineering,Associate,Master's,36749.95,3,2,8,48.4,Yes,1.0,5,1,11,Single,Yes
EMP-1947,39,Female,Engineering,Senior Engineer,Master's,85387.01,1,1,2,54.0,Yes,4.3,3,1,17,Divorced,Yes
EMP-1948,22,Male,Operations,Associate,Master's,33736.91,1,1,4,59.2,Yes,1.8,3,1,16,Married,Yes
EMP-1949,39,Female,HR,Analyst,Bachelor's,57263.07,21,1,5,57.3,Yes,1.8,3,1,10,Married,No
